CustomerID,Recency,RecencyCluster,Frequency,FrequencyCluster,TotalRevenue,MeanRevenue,TotalRevenueCluster,OverallScore,Segment_High-Value,Segment_Mid-Value,Segment_low_value
14245.0,76,3,112,0,1677.48,14.977500000000001,0,3,False,True,False
15132.0,5,3,48,0,842.23,17.546458333333334,0,3,False,True,False
17272.0,96,3,81,0,1405.34,17.349876543209877,0,3,False,True,False
14711.0,9,3,227,0,2033.82,8.959559471365639,0,3,False,True,False
14377.0,91,3,11,0,617.05,56.095454545454544,0,3,False,True,False
15449.0,85,3,41,0,646.05,15.75731707317073,0,3,False,True,False
12818.0,78,3,16,0,1517.88,94.8675,0,3,False,True,False
15644.0,66,3,238,0,813.0,3.4159663865546217,0,3,False,True,False
15815.0,40,3,40,0,1874.7,46.8675,0,3,False,True,False
17979.0,68,3,98,0,484.64,4.945306122448979,0,3,False,True,False
13743.0,7,3,31,0,910.67,29.376451612903224,0,3,False,True,False
15045.0,51,3,13,0,633.66,48.74307692307692,0,3,False,True,False
16245.0,21,3,52,0,760.85,14.631730769230769,0,3,False,True,False
12669.0,50,3,102,0,1607.73,15.762058823529411,0,3,False,True,False
15624.0,16,3,34,0,588.13,17.297941176470587,0,3,False,True,False
17874.0,85,3,47,0,658.26,14.005531914893616,0,3,False,True,False
17719.0,6,3,226,0,4449.16,19.68654867256637,0,3,False,True,False
17398.0,14,3,38,0,653.38,17.19421052631579,0,3,False,True,False
13588.0,20,3,83,0,1053.51,12.692891566265061,0,3,False,True,False
12456.0,8,3,90,0,2238.25,24.869444444444444,0,3,False,True,False
13720.0,16,3,43,0,799.9,18.60232558139535,0,3,False,True,False
16657.0,48,3,136,0,446.11,3.280220588235294,0,3,False,True,False
16398.0,44,3,86,0,1631.15,18.96686046511628,0,3,False,True,False
17088.0,82,3,77,0,1399.1100000000001,18.17025974025974,0,3,False,True,False
17781.0,59,3,12,0,188.02,15.668333333333335,0,3,False,True,False
16609.0,22,3,155,0,2706.7400000000002,17.46283870967742,0,3,False,True,False
18263.0,55,3,45,0,811.4,18.03111111111111,0,3,False,True,False
12569.0,7,3,81,0,1841.32,22.732345679012344,0,3,False,True,False
15756.0,52,3,136,0,364.84,2.6826470588235294,0,3,False,True,False
14719.0,79,3,77,0,488.12,6.3392207792207795,0,3,False,True,False
16696.0,35,3,10,0,657.9000000000001,65.79,0,3,False,True,False
17042.0,21,3,89,0,922.8199999999999,10.36876404494382,0,3,False,True,False
14246.0,10,3,75,0,1474.06,19.654133333333334,0,3,False,True,False
16837.0,57,3,91,0,1908.49,20.97241758241758,0,3,False,True,False
12999.0,96,3,28,0,455.88,16.28142857142857,0,3,False,True,False
17054.0,34,3,74,0,1204.82,16.28135135135135,0,3,False,True,False
13232.0,80,3,132,0,878.45,6.654924242424243,0,3,False,True,False
15214.0,83,3,46,0,651.63,14.165869565217392,0,3,False,True,False
15737.0,47,3,60,0,825.33,13.755500000000001,0,3,False,True,False
14273.0,36,3,23,0,450.05,19.567391304347826,0,3,False,True,False
12363.0,9,3,23,0,552.0,24.0,0,3,False,True,False
14111.0,6,3,3,0,247.2,82.39999999999999,0,3,False,True,False
12463.0,75,3,64,0,974.39,15.22484375,0,3,False,True,False
16309.0,6,3,42,0,706.57,16.823095238095238,0,3,False,True,False
14262.0,7,3,51,0,855.0,16.764705882352942,0,3,False,True,False
16966.0,63,3,24,0,1480.56,61.69,0,3,False,True,False
17704.0,68,3,31,0,885.19,28.554516129032258,0,3,False,True,False
16249.0,12,3,49,0,1440.77,29.403469387755102,0,3,False,True,False
13811.0,83,3,14,0,591.75,42.267857142857146,0,3,False,True,False
16806.0,3,3,103,0,801.49,7.781456310679611,0,3,False,True,False
14323.0,14,3,41,0,574.26,14.006341463414634,0,3,False,True,False
15172.0,35,3,61,0,886.74,14.53672131147541,0,3,False,True,False
15491.0,0,3,150,0,2791.69,18.611266666666666,0,3,False,True,False
15508.0,89,3,92,0,1000.27,10.8725,0,3,False,True,False
16633.0,14,3,62,0,1168.26,18.842903225806452,0,3,False,True,False
14759.0,12,3,52,0,870.85,16.747115384615384,0,3,False,True,False
13505.0,29,3,132,0,2489.12,18.856969696969696,0,3,False,True,False
17061.0,10,3,81,0,4542.7300000000005,56.083086419753094,0,3,False,True,False
17630.0,69,3,26,0,503.59999999999997,19.369230769230768,0,3,False,True,False
16750.0,21,3,47,0,416.12,8.853617021276596,0,3,False,True,False
15108.0,41,3,61,0,1291.75,21.17622950819672,0,3,False,True,False
16942.0,36,3,199,0,1422.66,7.149045226130654,0,3,False,True,False
13637.0,87,3,93,0,684.85,7.363978494623656,0,3,False,True,False
16637.0,23,3,32,0,530.55,16.5796875,0,3,False,True,False
14973.0,7,3,32,0,1314.45,41.0765625,0,3,False,True,False
15952.0,59,3,30,0,327.8,10.926666666666668,0,3,False,True,False
16370.0,17,3,180,0,953.11,5.295055555555556,0,3,False,True,False
15376.0,17,3,102,0,989.02,9.69627450980392,0,3,False,True,False
15582.0,0,3,36,0,541.51,15.041944444444445,0,3,False,True,False
16230.0,89,3,35,0,542.03,15.486571428571429,0,3,False,True,False
18146.0,40,3,10,0,160.35000000000002,16.035000000000004,0,3,False,True,False
13524.0,1,3,18,0,408.86,22.714444444444446,0,3,False,True,False
14948.0,9,3,35,0,556.87,15.910571428571428,0,3,False,True,False
12593.0,8,3,21,0,418.09999999999997,19.909523809523808,0,3,False,True,False
17527.0,9,3,26,0,566.06,21.77153846153846,0,3,False,True,False
17522.0,38,3,67,0,912.25,13.615671641791044,0,3,False,True,False
18235.0,20,3,53,0,749.8,14.147169811320754,0,3,False,True,False
13741.0,83,3,21,0,361.03000000000003,17.191904761904762,0,3,False,True,False
15258.0,68,3,34,0,623.16,18.328235294117647,0,3,False,True,False
14005.0,33,3,38,0,696.56,18.330526315789474,0,3,False,True,False
18142.0,51,3,18,0,1014.9,56.38333333333333,0,3,False,True,False
12700.0,56,3,123,0,2113.05,17.179268292682927,0,3,False,True,False
13003.0,5,3,6,0,149.05,24.84166666666667,0,3,False,True,False
13492.0,36,3,50,0,1269.84,25.3968,0,3,False,True,False
14397.0,9,3,35,0,856.0,24.457142857142856,0,3,False,True,False
12684.0,70,3,58,0,1379.48,23.784137931034483,0,3,False,True,False
16644.0,77,3,62,0,833.78,13.448064516129032,0,3,False,True,False
15187.0,29,3,30,0,1521.44,50.714666666666666,0,3,False,True,False
14883.0,63,3,25,0,358.48,14.3392,0,3,False,True,False
14364.0,8,3,69,0,3717.35,53.87463768115942,0,3,False,True,False
16184.0,5,3,38,0,982.5500000000001,25.856578947368423,0,3,False,True,False
17932.0,73,3,64,0,934.51,14.60171875,0,3,False,True,False
12757.0,28,3,128,0,1651.68,12.90375,0,3,False,True,False
15907.0,76,3,123,0,529.52,4.305040650406504,0,3,False,True,False
15440.0,36,3,32,0,237.66,7.426875,0,3,False,True,False
16076.0,20,3,55,0,887.8000000000001,16.141818181818184,0,3,False,True,False
16877.0,52,3,50,0,188.98,3.7796,0,3,False,True,False
12674.0,62,3,38,0,946.8,24.91578947368421,0,3,False,True,False
13456.0,55,3,25,0,826.1600000000001,33.046400000000006,0,3,False,True,False
16818.0,6,3,120,0,2070.8,17.256666666666668,0,3,False,True,False
15116.0,34,3,23,0,790.97,34.39,0,3,False,True,False
16463.0,96,3,20,0,314.42,15.721,0,3,False,True,False
17166.0,96,3,12,0,110.74,9.228333333333333,0,3,False,True,False
18150.0,40,3,26,0,413.28,15.895384615384614,0,3,False,True,False
16038.0,77,3,25,0,375.88,15.0352,0,3,False,True,False
12710.0,61,3,50,0,771.91,15.4382,0,3,False,True,False
13885.0,89,3,28,0,506.8,18.1,0,3,False,True,False
16091.0,54,3,18,0,315.06,17.503333333333334,0,3,False,True,False
15804.0,6,3,125,0,1821.91,14.575280000000001,0,3,False,True,False
14287.0,82,3,6,0,57.88,9.646666666666667,0,3,False,True,False
12815.0,47,3,47,0,1063.46,22.6268085106383,0,3,False,True,False
14816.0,97,3,4,0,271.85,67.9625,0,3,False,True,False
16624.0,97,3,21,0,426.43,20.306190476190476,0,3,False,True,False
12493.0,65,3,23,0,416.79,18.121304347826086,0,3,False,True,False
18232.0,57,3,35,0,490.12,14.003428571428572,0,3,False,True,False
18073.0,14,3,76,0,3864.44,50.84789473684211,0,3,False,True,False
14280.0,96,3,8,0,134.04,16.755,0,3,False,True,False
14823.0,80,3,70,0,321.43,4.591857142857143,0,3,False,True,False
15897.0,94,3,24,0,222.05,9.252083333333333,0,3,False,True,False
15925.0,94,3,12,0,207.15,17.2625,0,3,False,True,False
16483.0,92,3,19,0,139.35,7.334210526315789,0,3,False,True,False
15163.0,92,3,10,0,155.0,15.5,0,3,False,True,False
18204.0,6,3,140,0,1352.92,9.663714285714287,0,3,False,True,False
12473.0,14,3,73,0,1109.79,15.202602739726027,0,3,False,True,False
16969.0,34,3,32,0,478.96000000000004,14.967500000000001,0,3,False,True,False
13917.0,91,3,5,0,65.38,13.075999999999999,0,3,False,True,False
13062.0,91,3,11,0,346.98,31.543636363636367,0,3,False,True,False
16484.0,73,3,26,0,379.4,14.592307692307692,0,3,False,True,False
14453.0,90,3,22,0,119.93,5.451363636363637,0,3,False,True,False
17900.0,64,3,11,0,15.0,1.3636363636363635,0,3,False,True,False
13437.0,29,3,112,0,2024.25,18.073660714285715,0,3,False,True,False
12517.0,26,3,184,0,1538.7,8.3625,0,3,False,True,False
14500.0,12,3,6,0,335.85,55.975,0,3,False,True,False
13248.0,24,3,26,0,465.68,17.91076923076923,0,3,False,True,False
16967.0,89,3,21,0,319.02,15.19142857142857,0,3,False,True,False
16659.0,89,3,2,0,39.12,19.56,0,3,False,True,False
16682.0,58,3,15,0,626.3,41.75333333333333,0,3,False,True,False
15453.0,31,3,109,0,485.01,4.449633027522935,0,3,False,True,False
16963.0,87,3,7,0,110.55000000000001,15.792857142857144,0,3,False,True,False
13682.0,87,3,3,0,59.5,19.833333333333332,0,3,False,True,False
15349.0,58,3,72,0,473.81,6.580694444444444,0,3,False,True,False
16849.0,86,3,8,0,124.57,15.57125,0,3,False,True,False
12535.0,86,3,18,0,371.45,20.63611111111111,0,3,False,True,False
18248.0,13,3,49,0,783.02,15.98,0,3,False,True,False
15386.0,86,3,31,0,394.14,12.714193548387096,0,3,False,True,False
17252.0,16,3,87,0,353.86,4.067356321839081,0,3,False,True,False
14542.0,85,3,5,0,103.25,20.65,0,3,False,True,False
18072.0,55,3,36,0,-5.329070518200751e-15,-1.4802973661668753e-16,0,3,False,True,False
17015.0,85,3,121,0,524.5,4.3347107438016526,0,3,False,True,False
17124.0,85,3,32,0,298.89,9.3403125,0,3,False,True,False
17828.0,1,3,59,0,1048.16,17.76542372881356,0,3,False,True,False
15743.0,13,3,34,0,434.05,12.766176470588235,0,3,False,True,False
14622.0,84,3,21,0,320.58000000000004,15.265714285714287,0,3,False,True,False
15609.0,82,3,18,0,270.03000000000003,15.001666666666669,0,3,False,True,False
14561.0,62,3,36,0,566.99,15.749722222222223,0,3,False,True,False
15238.0,75,3,16,0,284.69,17.793125,0,3,False,True,False
14132.0,13,3,87,0,1552.46,17.844367816091953,0,3,False,True,False
16113.0,83,3,30,0,161.38,5.379333333333333,0,3,False,True,False
16107.0,3,3,18,0,1494.1200000000001,83.00666666666667,0,3,False,True,False
15679.0,54,3,22,0,260.26,11.83,0,3,False,True,False
16581.0,55,3,11,0,70.44,6.403636363636363,0,3,False,True,False
15267.0,55,3,7,0,1407.76,201.10857142857142,0,3,False,True,False
17234.0,82,3,14,0,149.89000000000001,10.706428571428573,0,3,False,True,False
15411.0,24,3,22,0,382.21,17.373181818181816,0,3,False,True,False
14178.0,43,3,86,0,312.89,3.638255813953488,0,3,False,True,False
15098.0,82,3,5,0,649.5,129.9,0,3,False,True,False
17265.0,38,3,127,0,562.9,4.432283464566929,0,3,False,True,False
13517.0,6,3,110,0,1592.83,14.480272727272727,0,3,False,True,False
16342.0,7,3,13,0,283.71,21.82384615384615,0,3,False,True,False
12732.0,79,3,12,0,236.26000000000002,19.688333333333336,0,3,False,True,False
15036.0,77,3,59,0,245.69,4.164237288135594,0,3,False,True,False
15069.0,79,3,70,0,1109.53,15.850428571428571,0,3,False,True,False
14503.0,78,3,40,0,597.07,14.926750000000002,0,3,False,True,False
13343.0,72,3,22,0,303.93,13.815,0,3,False,True,False
12624.0,6,3,38,0,641.13,16.87184210526316,0,3,False,True,False
18165.0,77,3,10,0,302.46000000000004,30.246000000000002,0,3,False,True,False
16324.0,28,3,118,0,428.68,3.6328813559322035,0,3,False,True,False
14222.0,77,3,41,0,683.17,16.662682926829266,0,3,False,True,False
15585.0,76,3,31,0,455.3,14.687096774193549,0,3,False,True,False
16257.0,76,3,2,0,46.95,23.475,0,3,False,True,False
12816.0,76,3,15,0,318.65000000000003,21.243333333333336,0,3,False,True,False
13826.0,58,3,12,0,174.65,14.554166666666667,0,3,False,True,False
13575.0,33,3,13,0,218.75,16.826923076923077,0,3,False,True,False
16852.0,76,3,7,0,113.06,16.15142857142857,0,3,False,True,False
15014.0,75,3,3,0,117.72999999999999,39.24333333333333,0,3,False,True,False
14765.0,12,3,8,0,95.5,11.9375,0,3,False,True,False
16869.0,65,3,57,0,387.68,6.80140350877193,0,3,False,True,False
15909.0,73,3,7,0,191.94,27.419999999999998,0,3,False,True,False
13618.0,73,3,13,0,177.34,13.641538461538461,0,3,False,True,False
17879.0,73,3,6,0,178.51999999999998,29.75333333333333,0,3,False,True,False
17562.0,9,3,42,0,646.1,15.383333333333335,0,3,False,True,False
15334.0,56,3,99,0,351.67,3.5522222222222224,0,3,False,True,False
13568.0,73,3,44,0,192.85,4.382954545454545,0,3,False,True,False
16744.0,45,3,57,0,241.69,4.240175438596491,0,3,False,True,False
15700.0,72,3,89,0,664.03,7.4610112359550556,0,3,False,True,False
17444.0,47,3,135,0,2940.04,21.778074074074073,0,3,False,True,False
15840.0,70,3,18,0,231.84,12.88,0,3,False,True,False
14808.0,44,3,192,0,1514.36,7.887291666666666,0,3,False,True,False
12904.0,72,3,32,0,244.69,7.6465625,0,3,False,True,False
15825.0,72,3,20,0,532.94,26.647000000000002,0,3,False,True,False
12432.0,70,3,76,0,4016.66,52.85078947368421,0,3,False,True,False
12830.0,34,3,28,0,5137.76,183.49142857142857,0,3,False,True,False
15507.0,71,3,46,0,492.36,10.703478260869565,0,3,False,True,False
12930.0,44,3,16,0,215.66,13.47875,0,3,False,True,False
14960.0,71,3,2,0,88.3,44.15,0,3,False,True,False
12444.0,21,3,105,0,2627.27,25.021619047619048,0,3,False,True,False
15412.0,71,3,10,0,190.53,19.053,0,3,False,True,False
16114.0,70,3,8,0,135.75000000000003,16.968750000000004,0,3,False,True,False
13420.0,34,3,10,0,140.35,14.035,0,3,False,True,False
17877.0,70,3,12,0,237.61,19.800833333333333,0,3,False,True,False
16247.0,70,3,16,0,114.56,7.16,0,3,False,True,False
12919.0,16,3,17,0,425.75,25.044117647058822,0,3,False,True,False
15130.0,69,3,22,0,330.11,15.005,0,3,False,True,False
12704.0,5,3,50,0,1100.92,22.0184,0,3,False,True,False
17370.0,69,3,8,0,110.69999999999999,13.837499999999999,0,3,False,True,False
12465.0,69,3,26,0,440.94,16.959230769230768,0,3,False,True,False
12697.0,14,3,30,0,724.01,24.133666666666667,0,3,False,True,False
13791.0,27,3,11,0,1516.0,137.8181818181818,0,3,False,True,False
14795.0,66,3,6,0,131.45000000000002,21.908333333333335,0,3,False,True,False
12548.0,66,3,5,0,95.19999999999999,19.04,0,3,False,True,False
16671.0,64,3,3,0,1382.88,460.96000000000004,0,3,False,True,False
14351.0,64,3,1,0,51.0,51.0,0,3,False,True,False
17391.0,63,3,3,0,508.8,169.6,0,3,False,True,False
17750.0,12,3,127,0,1079.72,8.501732283464568,0,3,False,True,False
17997.0,33,3,76,0,1276.72,16.798947368421054,0,3,False,True,False
14383.0,63,3,15,0,242.09,16.139333333333333,0,3,False,True,False
15537.0,63,3,24,0,110.92,4.621666666666667,0,3,False,True,False
17837.0,47,3,34,0,360.56,10.604705882352942,0,3,False,True,False
15578.0,62,3,13,0,127.1,9.776923076923076,0,3,False,True,False
16498.0,61,3,16,0,86.12,5.3825,0,3,False,True,False
17891.0,61,3,34,0,203.85999999999999,5.995882352941176,0,3,False,True,False
16866.0,40,3,11,0,207.73999999999998,18.885454545454543,0,3,False,True,False
13730.0,35,3,43,0,752.6,17.50232558139535,0,3,False,True,False
12922.0,61,3,28,0,405.38,14.477857142857143,0,3,False,True,False
16009.0,59,3,66,0,462.19,7.002878787878788,0,3,False,True,False
17939.0,59,3,12,0,99.14,8.261666666666667,0,3,False,True,False
17312.0,38,3,14,0,644.3,46.021428571428565,0,3,False,True,False
17899.0,59,3,32,0,155.8,4.86875,0,3,False,True,False
15007.0,59,3,12,0,156.91,13.075833333333334,0,3,False,True,False
18265.0,58,3,29,0,488.55,16.84655172413793,0,3,False,True,False
17024.0,57,3,1,0,31.25,31.25,0,3,False,True,False
14034.0,57,3,28,0,334.11,11.932500000000001,0,3,False,True,False
16616.0,57,3,11,0,210.10000000000002,19.1,0,3,False,True,False
16338.0,57,3,11,0,214.79999999999998,19.527272727272727,0,3,False,True,False
14002.0,34,3,47,0,529.73,11.270851063829788,0,3,False,True,False
16929.0,27,3,28,0,428.88,15.317142857142857,0,3,False,True,False
17892.0,55,3,26,0,142.1,5.4653846153846155,0,3,False,True,False
15505.0,13,3,40,0,2091.14,52.278499999999994,0,3,False,True,False
18013.0,55,3,31,0,187.29,6.041612903225806,0,3,False,True,False
13681.0,55,3,13,0,203.46,15.650769230769232,0,3,False,True,False
13486.0,28,3,52,0,819.61,15.76173076923077,0,3,False,True,False
12461.0,54,3,34,0,626.88,18.43764705882353,0,3,False,True,False
18121.0,49,3,32,0,673.1,21.034375,0,3,False,True,False
18024.0,52,3,22,0,236.77999999999997,10.762727272727272,0,3,False,True,False
15467.0,45,3,39,0,402.56,10.322051282051282,0,3,False,True,False
13678.0,51,3,16,0,232.6,14.5375,0,3,False,True,False
13058.0,51,3,3,0,47.550000000000004,15.850000000000001,0,3,False,True,False
12556.0,51,3,67,0,312.9,4.670149253731343,0,3,False,True,False
13224.0,51,3,42,0,1212.26,28.863333333333333,0,3,False,True,False
16989.0,50,3,7,0,857.7,122.52857142857144,0,3,False,True,False
18122.0,50,3,23,0,119.19,5.182173913043478,0,3,False,True,False
12722.0,14,3,54,0,836.35,15.487962962962964,0,3,False,True,False
17405.0,50,3,41,0,393.31,9.592926829268293,0,3,False,True,False
13311.0,50,3,24,0,490.11,20.42125,0,3,False,True,False
15895.0,49,3,11,0,179.17,16.288181818181815,0,3,False,True,False
13667.0,49,3,87,0,305.02,3.505977011494253,0,3,False,True,False
12405.0,48,3,54,0,1710.39,31.67388888888889,0,3,False,True,False
14862.0,48,3,21,0,304.09999999999997,14.48095238095238,0,3,False,True,False
16488.0,14,3,24,0,347.97,14.498750000000001,0,3,False,True,False
13933.0,9,3,23,0,608.7900000000001,26.469130434782613,0,3,False,True,False
15839.0,48,3,20,0,299.18,14.959,0,3,False,True,False
13994.0,5,3,21,0,419.56,19.97904761904762,0,3,False,True,False
17554.0,22,3,63,0,1249.89,19.83952380952381,0,3,False,True,False
17948.0,47,3,1,0,358.56000000000006,358.56000000000006,0,3,False,True,False
15004.0,47,3,158,0,1246.32,7.888101265822784,0,3,False,True,False
13507.0,7,3,108,0,1636.47,15.1525,0,3,False,True,False
12833.0,45,3,24,0,417.38,17.390833333333333,0,3,False,True,False
16474.0,45,3,105,0,355.57,3.3863809523809523,0,3,False,True,False
16762.0,44,3,13,0,314.15000000000003,24.165384615384617,0,3,False,True,False
13940.0,16,3,27,0,391.06,14.483703703703704,0,3,False,True,False
14029.0,44,3,6,0,165.20000000000002,27.533333333333335,0,3,False,True,False
14117.0,43,3,3,0,90.0,30.0,0,3,False,True,False
17779.0,43,3,34,0,323.09,9.502647058823529,0,3,False,True,False
13991.0,43,3,7,0,126.35,18.05,0,3,False,True,False
13827.0,33,3,61,0,300.76,4.930491803278688,0,3,False,True,False
12560.0,0,3,83,0,1403.69,16.911927710843376,0,3,False,True,False
16764.0,26,3,145,0,522.0600000000001,3.600413793103449,0,3,False,True,False
18180.0,36,3,42,0,601.85,14.329761904761906,0,3,False,True,False
12521.0,42,3,38,0,599.68,15.781052631578946,0,3,False,True,False
15802.0,42,3,3,0,-451.42,-150.47333333333333,0,3,False,True,False
17229.0,42,3,32,0,157.71,4.9284375,0,3,False,True,False
14456.0,31,3,241,0,636.65,2.641701244813278,0,3,False,True,False
16464.0,42,3,95,0,385.0,4.052631578947368,0,3,False,True,False
18143.0,16,3,61,0,1000.16,16.396065573770493,0,3,False,True,False
14259.0,41,3,5,0,120.0,24.0,0,3,False,True,False
14517.0,41,3,14,0,252.45,18.032142857142855,0,3,False,True,False
16041.0,41,3,5,0,2739.8,547.96,0,3,False,True,False
15829.0,40,3,26,0,325.44,12.516923076923076,0,3,False,True,False
15232.0,13,3,31,0,612.06,19.743870967741934,0,3,False,True,False
12438.0,40,3,49,0,890.0699999999999,18.16469387755102,0,3,False,True,False
12627.0,8,3,104,0,1908.57,18.351634615384615,0,3,False,True,False
13563.0,40,3,39,0,310.88,7.971282051282051,0,3,False,True,False
16305.0,38,3,22,0,361.21999999999997,16.419090909090908,0,3,False,True,False
17724.0,38,3,11,0,373.1,33.91818181818182,0,3,False,True,False
13116.0,17,3,31,0,485.19,15.651290322580644,0,3,False,True,False
14019.0,38,3,25,0,384.29,15.3716,0,3,False,True,False
14100.0,37,3,26,0,194.9,7.496153846153846,0,3,False,True,False
16557.0,37,3,6,0,101.15,16.858333333333334,0,3,False,True,False
16364.0,37,3,29,0,347.55,11.98448275862069,0,3,False,True,False
17693.0,36,3,18,0,187.02,10.39,0,3,False,True,False
15618.0,36,3,12,0,222.831,18.56925,0,3,False,True,False
13930.0,36,3,10,0,210.0,21.0,0,3,False,True,False
13379.0,36,3,13,0,136.29,10.483846153846153,0,3,False,True,False
14305.0,13,3,68,0,993.25,14.606617647058824,0,3,False,True,False
12397.0,35,3,70,0,1214.81,17.35442857142857,0,3,False,True,False
14331.0,24,3,28,0,462.65999999999997,16.523571428571426,0,3,False,True,False
13925.0,13,3,36,0,447.2,12.422222222222222,0,3,False,True,False
18237.0,19,3,33,0,566.59,17.16939393939394,0,3,False,True,False
12453.0,34,3,43,0,707.09,16.443953488372095,0,3,False,True,False
15118.0,34,3,1,0,244.8,244.8,0,3,False,True,False
15746.0,34,3,29,0,182.96,6.308965517241379,0,3,False,True,False
12743.0,34,3,134,0,546.43,4.077835820895522,0,3,False,True,False
15942.0,33,3,14,0,337.44,24.102857142857143,0,3,False,True,False
15120.0,29,3,22,0,343.82,15.628181818181817,0,3,False,True,False
14143.0,33,3,7,0,115.8,16.54285714285714,0,3,False,True,False
18081.0,12,3,10,0,208.05,20.805,0,3,False,True,False
14511.0,33,3,6,0,138.16,23.026666666666667,0,3,False,True,False
12716.0,33,3,45,0,677.9,15.064444444444444,0,3,False,True,False
15776.0,33,3,18,0,241.62,13.423333333333334,0,3,False,True,False
12981.0,33,3,11,0,187.18,17.016363636363636,0,3,False,True,False
13928.0,6,3,13,0,225.45000000000002,17.342307692307692,0,3,False,True,False
15438.0,31,3,25,0,156.57999999999998,6.263199999999999,0,3,False,True,False
17173.0,1,3,26,0,950.31,36.550384615384615,0,3,False,True,False
17053.0,28,3,14,0,496.38,35.455714285714286,0,3,False,True,False
12534.0,30,3,63,0,1089.18,17.28857142857143,0,3,False,True,False
14567.0,30,3,13,0,800.76,61.596923076923076,0,3,False,True,False
14937.0,13,3,14,0,755.31,53.950714285714284,0,3,False,True,False
12828.0,12,3,21,0,338.2,16.104761904761904,0,3,False,True,False
15342.0,16,3,26,0,391.76,15.067692307692308,0,3,False,True,False
13075.0,29,3,22,0,919.61,41.80045454545455,0,3,False,True,False
17788.0,29,3,3,0,16.7,5.566666666666666,0,3,False,True,False
13850.0,29,3,93,0,1595.48,17.155698924731183,0,3,False,True,False
14076.0,29,3,46,0,122.47,2.662391304347826,0,3,False,True,False
13805.0,29,3,6,0,500.24,83.37333333333333,0,3,False,True,False
17887.0,29,3,10,0,111.35,11.135,0,3,False,True,False
13186.0,20,3,56,0,952.1400000000001,17.0025,0,3,False,True,False
12750.0,28,3,15,0,275.88,18.392,0,3,False,True,False
17656.0,6,3,44,0,927.65,21.082954545454545,0,3,False,True,False
16102.0,28,3,31,0,839.76,27.089032258064517,0,3,False,True,False
15089.0,8,3,102,0,1677.23,16.44343137254902,0,3,False,True,False
12689.0,27,3,34,0,511.03,15.030294117647058,0,3,False,True,False
14768.0,27,3,4,0,133.20000000000002,33.300000000000004,0,3,False,True,False
18099.0,27,3,19,0,168.31,8.858421052631579,0,3,False,True,False
15205.0,15,3,25,0,471.89,18.8756,0,3,False,True,False
13218.0,27,3,5,0,62.63999999999999,12.527999999999999,0,3,False,True,False
17267.0,27,3,38,0,317.62,8.358421052631579,0,3,False,True,False
16302.0,7,3,12,0,212.82,17.735,0,3,False,True,False
14720.0,26,3,9,0,155.8,17.311111111111114,0,3,False,True,False
18282.0,22,3,8,0,98.76,12.345,0,3,False,True,False
12610.0,6,3,74,0,1244.7,16.82027027027027,0,3,False,True,False
13200.0,26,3,14,0,319.32,22.80857142857143,0,3,False,True,False
16066.0,24,3,6,0,316.38,52.73,0,3,False,True,False
12885.0,20,3,40,0,628.4,15.709999999999999,0,3,False,True,False
17331.0,23,3,1,0,175.2,175.2,0,3,False,True,False
13016.0,23,3,28,0,425.25,15.1875,0,3,False,True,False
13355.0,22,3,32,0,674.7,21.084375,0,3,False,True,False
12384.0,21,3,14,0,292.69,20.90642857142857,0,3,False,True,False
12571.0,21,3,14,0,248.35,17.739285714285714,0,3,False,True,False
14116.0,21,3,17,0,319.97,18.821764705882355,0,3,False,True,False
17653.0,20,3,4,0,163.24,40.81,0,3,False,True,False
13645.0,20,3,5,0,252.1,50.42,0,3,False,True,False
12381.0,0,3,66,0,1227.39,18.596818181818183,0,3,False,True,False
14406.0,19,3,8,0,156.75,19.59375,0,3,False,True,False
14658.0,17,3,14,0,123.14,8.795714285714286,0,3,False,True,False
13621.0,16,3,19,0,213.85,11.255263157894737,0,3,False,True,False
16272.0,16,3,25,0,411.7,16.468,0,3,False,True,False
16902.0,16,3,44,0,1706.88,38.79272727272728,0,3,False,True,False
15706.0,13,3,30,0,447.1,14.903333333333334,0,3,False,True,False
15315.0,6,3,17,0,214.57999999999998,12.62235294117647,0,3,False,True,False
15653.0,15,3,4,0,48.0,12.0,0,3,False,True,False
13159.0,5,3,78,0,793.49,10.172948717948717,0,3,False,True,False
13189.0,15,3,18,0,127.0,7.055555555555555,0,3,False,True,False
17637.0,15,3,24,0,338.95,14.122916666666667,0,3,False,True,False
12641.0,15,3,10,0,185.9,18.59,0,3,False,True,False
13470.0,15,3,7,0,115.5,16.5,0,3,False,True,False
15541.0,14,3,29,0,85.13000000000001,2.9355172413793107,0,3,False,True,False
16734.0,14,3,33,0,306.15999999999997,9.277575757575757,0,3,False,True,False
16706.0,14,3,70,0,291.53,4.164714285714285,0,3,False,True,False
12688.0,13,3,171,0,4873.8099999999995,28.501812865497072,0,3,False,True,False
12729.0,13,3,26,0,453.01,17.423461538461538,0,3,False,True,False
12962.0,13,3,11,0,170.54000000000002,15.503636363636366,0,3,False,True,False
13273.0,13,3,16,0,138.98,8.68625,0,3,False,True,False
17736.0,13,3,23,0,307.49,13.369130434782608,0,3,False,True,False
15472.0,13,3,76,0,371.56,4.888947368421053,0,3,False,True,False
12680.0,13,3,20,0,311.78,15.588999999999999,0,3,False,True,False
16582.0,13,3,6,0,313.62,52.27,0,3,False,True,False
17747.0,0,3,2,0,64.65,32.325,0,3,False,True,False
