,Customer ID,Recency,RecencyCluster,Frequency,FrequencyCluster,TotalRevenue,MeanRevenue,TotalRevenueCluster,OverallScore,Segment_High-Value,Segment_Mid-Value,Segment_low_value
367,17042.0,4,3,56,0,495.39,8.84625,0,3,0,1,0
368,13950.0,54,3,7,0,179.30999999999997,25.615714285714283,0,3,0,1,0
369,18040.0,53,3,12,0,239.0,19.916666666666668,0,3,0,1,0
370,17054.0,15,3,54,0,918.82,17.015185185185185,0,3,0,1,0
371,13232.0,4,3,114,0,691.9,6.069298245614035,0,3,0,1,0
372,15737.0,48,3,31,0,469.28000000000003,15.138064516129033,0,3,0,1,0
373,18080.0,50,3,1,0,841.4999999999999,841.4999999999999,0,3,0,1,0
374,12596.0,50,3,15,0,269.95,17.996666666666666,0,3,0,1,0
375,14273.0,25,3,12,0,218.7,18.224999999999998,0,3,0,1,0
376,12363.0,50,3,16,0,299.1,18.69375,0,3,0,1,0
377,14111.0,49,3,2,0,94.2,47.1,0,3,0,1,0
378,12463.0,6,3,41,0,636.55,15.525609756097559,0,3,0,1,0
379,14931.0,13,3,11,0,293.0,26.636363636363637,0,3,0,1,0
380,16309.0,48,3,21,0,334.2,15.914285714285715,0,3,0,1,0
381,13122.0,48,3,54,0,903.67,16.73462962962963,0,3,0,1,0
382,16966.0,5,3,20,0,1154.3999999999999,57.71999999999999,0,3,0,1,0
383,17058.0,7,3,49,0,819.66,16.727755102040817,0,3,0,1,0
384,17704.0,47,3,16,0,387.29,24.205625,0,3,0,1,0
385,13811.0,43,3,8,0,258.75,32.34375,0,3,0,1,0
386,16806.0,28,3,37,0,414.37,11.19918918918919,0,3,0,1,0
387,14323.0,40,3,23,0,286.72,12.46608695652174,0,3,0,1,0
388,15508.0,27,3,54,0,629.11,11.650185185185185,0,3,0,1,0
389,13376.0,11,3,39,0,770.0,19.743589743589745,0,3,0,1,0
390,15436.0,41,3,130,0,489.05,3.761923076923077,0,3,0,1,0
391,14759.0,40,3,35,0,572.25,16.35,0,3,0,1,0
392,13389.0,40,3,18,0,257.89,14.327222222222222,0,3,0,1,0
393,17630.0,40,3,19,0,335.5,17.657894736842106,0,3,0,1,0
394,16750.0,39,3,10,0,118.7,11.870000000000001,0,3,0,1,0
395,15237.0,11,3,76,0,1093.65,14.39013157894737,0,3,0,1,0
396,13637.0,34,3,64,0,422.6,6.603125,0,3,0,1,0
397,14973.0,33,3,5,0,654.6,130.92000000000002,0,3,0,1,0
398,15952.0,33,3,14,0,232.65,16.617857142857144,0,3,0,1,0
399,15376.0,30,3,59,0,654.17,11.087627118644066,0,3,0,1,0
400,15582.0,28,3,22,0,303.61,13.800454545454546,0,3,0,1,0
401,16230.0,28,3,19,0,275.93,14.522631578947369,0,3,0,1,0
402,18146.0,27,3,4,0,76.65,19.1625,0,3,0,1,0
403,12886.0,20,3,51,0,747.69,14.660588235294119,0,3,0,1,0
404,13524.0,27,3,9,0,159.20000000000002,17.68888888888889,0,3,0,1,0
405,12593.0,26,3,11,0,236.0,21.454545454545453,0,3,0,1,0
406,17527.0,14,3,8,0,251.55,31.44375,0,3,0,1,0
407,17522.0,14,3,13,0,248.42,19.10923076923077,0,3,0,1,0
408,13741.0,18,3,9,0,160.86,17.873333333333335,0,3,0,1,0
409,15258.0,25,3,16,0,315.66,19.72875,0,3,0,1,0
410,13003.0,22,3,4,0,59.050000000000004,14.762500000000001,0,3,0,1,0
411,17489.0,20,3,16,0,208.56,13.035,0,3,0,1,0
412,16644.0,20,3,54,0,722.41,13.377962962962963,0,3,0,1,0
413,14731.0,13,3,30,0,251.01999999999998,8.367333333333333,0,3,0,1,0
414,14883.0,19,3,19,0,310.56,16.34526315789474,0,3,0,1,0
415,17658.0,19,3,9,0,317.59999999999997,35.288888888888884,0,3,0,1,0
416,15907.0,18,3,58,0,251.18,4.330689655172414,0,3,0,1,0
417,15440.0,16,3,20,0,125.8,6.29,0,3,0,1,0
418,13529.0,12,3,7,0,181.1,25.87142857142857,0,3,0,1,0
419,17166.0,4,3,12,0,110.74,9.228333333333333,0,3,0,1,0
420,18150.0,9,3,14,0,227.57999999999998,16.255714285714284,0,3,0,1,0
421,16038.0,9,3,19,0,316.95,16.681578947368422,0,3,0,1,0
422,13972.0,9,3,9,0,145.9,16.211111111111112,0,3,0,1,0
423,13657.0,9,3,9,0,152.34,16.926666666666666,0,3,0,1,0
424,14921.0,9,3,53,0,903.01,17.037924528301886,0,3,0,1,0
425,12710.0,9,3,44,0,718.96,16.34,0,3,0,1,0
426,13885.0,8,3,23,0,399.15,17.354347826086954,0,3,0,1,0
427,16091.0,6,3,10,0,157.25,15.725,0,3,0,1,0
428,14287.0,6,3,4,0,83.28,20.82,0,3,0,1,0
429,12815.0,6,3,31,0,615.36,19.850322580645162,0,3,0,1,0
430,16624.0,5,3,21,0,426.43,20.306190476190476,0,3,0,1,0
431,12493.0,0,3,13,0,215.55,16.58076923076923,0,3,0,1,0
432,18232.0,0,3,24,0,370.98,15.457500000000001,0,3,0,1,0
433,14823.0,2,3,46,0,210.65,4.5793478260869565,0,3,0,1,0
434,15163.0,0,3,10,0,155.0,15.5,0,3,0,1,0
435,17984.0,200,1,153,0,809.13,5.288431372549019,0,1,0,0,1
436,15091.0,279,1,1,0,-7.95,-7.95,0,1,0,0,1
437,16887.0,208,1,31,0,246.01999999999998,7.936129032258064,0,1,0,0,1
438,14894.0,251,1,22,0,463.11,21.050454545454546,0,1,0,0,1
439,17189.0,166,1,63,0,355.78000000000003,5.6473015873015875,0,1,0,0,1
440,15287.0,187,1,12,0,311.14,25.92833333333333,0,1,0,0,1
441,14396.0,179,1,106,0,563.35,5.314622641509434,0,1,0,0,1
442,14987.0,173,1,8,0,983.9499999999999,122.99374999999999,0,1,0,0,1
443,14080.0,221,1,39,0,615.48,15.781538461538462,0,1,0,0,1
444,16200.0,190,1,159,0,1441.84,9.06817610062893,0,1,0,0,1
445,18001.0,257,1,70,0,360.01,5.143,0,1,0,0,1
446,15466.0,197,1,115,0,492.27,4.280608695652174,0,1,0,0,1
447,14967.0,249,1,10,0,447.11000000000007,44.711000000000006,0,1,0,0,1
448,17432.0,192,1,188,0,1210.78,6.44031914893617,0,1,0,0,1
449,12577.0,166,1,209,0,981.29,4.695167464114832,0,1,0,0,1
450,13154.0,206,1,78,0,1272.19,16.310128205128205,0,1,0,0,1
451,16961.0,186,1,40,0,541.79,13.544749999999999,0,1,0,0,1
452,16891.0,179,1,229,0,905.39,3.9536681222707424,0,1,0,0,1
453,17157.0,288,1,82,0,2567.38,31.309512195121954,0,1,0,0,1
454,16723.0,251,1,25,0,251.93,10.0772,0,1,0,0,1
455,17935.0,208,1,30,0,403.5,13.45,0,1,0,0,1
456,18181.0,207,1,81,0,502.42,6.202716049382716,0,1,0,0,1
457,13329.0,162,1,103,0,4157.57,40.364757281553395,0,1,0,0,1
458,13589.0,257,1,16,0,471.94,29.49625,0,1,0,0,1
459,16104.0,226,1,102,0,698.81,6.851078431372549,0,1,0,0,1
460,16485.0,240,1,70,0,856.29,12.232714285714286,0,1,0,0,1
461,15983.0,168,1,192,0,2432.48,12.669166666666667,0,1,0,0,1
462,17561.0,198,1,102,0,362.45,3.5534313725490194,0,1,0,0,1
463,17969.0,169,1,103,0,1134.18,11.011456310679613,0,1,0,0,1
464,16773.0,243,1,15,0,111.9,7.46,0,1,0,0,1
465,14037.0,172,1,59,0,344.33,5.8361016949152535,0,1,0,0,1
466,16018.0,204,1,8,0,93.44999999999999,11.681249999999999,0,1,0,0,1
467,15369.0,182,1,94,0,2185.88,23.25404255319149,0,1,0,0,1
468,12358.0,183,1,41,0,1289.18,31.443414634146343,0,1,0,0,1
469,16560.0,166,1,88,0,1385.44,15.743636363636364,0,1,0,0,1
470,14861.0,188,1,46,0,620.12,13.480869565217391,0,1,0,0,1
471,17371.0,169,1,39,0,182.0,4.666666666666667,0,1,0,0,1
472,16400.0,203,1,210,0,2291.13,10.910142857142858,0,1,0,0,1
473,13643.0,188,1,66,0,1305.78,19.784545454545455,0,1,0,0,1
474,17852.0,196,1,39,0,168.51,4.320769230769231,0,1,0,0,1
475,16732.0,204,1,153,0,2616.55,17.101633986928107,0,1,0,0,1
476,18203.0,189,1,27,0,234.92,8.70074074074074,0,1,0,0,1
477,14494.0,209,1,9,0,147.6,16.4,0,1,0,0,1
478,16805.0,168,1,140,0,562.42,4.017285714285714,0,1,0,0,1
479,16204.0,188,1,40,0,325.26,8.131499999999999,0,1,0,0,1
480,12917.0,207,1,44,0,2182.6,49.60454545454545,0,1,0,0,1
481,16596.0,173,1,12,0,241.3,20.108333333333334,0,1,0,0,1
482,15157.0,164,1,68,0,1325.06,19.486176470588234,0,1,0,0,1
483,15623.0,201,1,67,0,1496.32,22.33313432835821,0,1,0,0,1
484,18276.0,193,1,67,0,1079.26,16.108358208955224,0,1,0,0,1
485,14643.0,161,1,35,0,968.14,27.661142857142856,0,1,0,0,1
486,16952.0,249,1,38,0,379.13,9.977105263157895,0,1,0,0,1
487,17172.0,235,1,11,0,300.31,27.30090909090909,0,1,0,0,1
488,16830.0,250,1,24,0,401.20000000000005,16.71666666666667,0,1,0,0,1
489,15850.0,184,1,205,0,713.22,3.479121951219512,0,1,0,0,1
490,17290.0,189,1,98,0,919.75,9.385204081632653,0,1,0,0,1
491,16190.0,202,1,101,0,2311.55,22.88663366336634,0,1,0,0,1
492,15920.0,232,1,29,0,282.55,9.743103448275862,0,1,0,0,1
493,17623.0,217,1,134,0,1659.57,12.384850746268656,0,1,0,0,1
494,17866.0,292,1,13,0,655.8000000000001,50.44615384615385,0,1,0,0,1
495,17233.0,256,1,20,0,190.62,9.531,0,1,0,0,1
496,14966.0,195,1,76,0,589.4,7.755263157894737,0,1,0,0,1
497,15637.0,221,1,17,0,285.35,16.78529411764706,0,1,0,0,1
498,15713.0,168,1,35,0,556.58,15.902285714285716,0,1,0,0,1
499,14869.0,188,1,61,0,913.69,14.978524590163936,0,1,0,0,1
500,16119.0,202,1,29,0,1114.05,38.415517241379305,0,1,0,0,1
501,15184.0,195,1,11,0,160.0,14.545454545454545,0,1,0,0,1
502,12586.0,176,1,66,0,1409.38,21.354242424242425,0,1,0,0,1
503,13403.0,195,1,3,0,75.9,25.3,0,1,0,0,1
504,14484.0,209,1,18,0,313.61,17.422777777777778,0,1,0,0,1
505,18006.0,189,1,38,0,481.78000000000003,12.67842105263158,0,1,0,0,1
506,15428.0,195,1,27,0,484.53000000000003,17.945555555555558,0,1,0,0,1
507,16720.0,184,1,83,0,264.97,3.192409638554217,0,1,0,0,1
508,14480.0,210,1,35,0,716.62,20.474857142857143,0,1,0,0,1
509,17950.0,173,1,168,0,1060.42,6.31202380952381,0,1,0,0,1
510,16017.0,225,1,44,0,513.6,11.672727272727274,0,1,0,0,1
511,13594.0,293,1,7,0,136.35000000000002,19.47857142857143,0,1,0,0,1
512,12648.0,242,1,34,0,573.2,16.858823529411765,0,1,0,0,1
513,14327.0,190,1,57,0,946.92,16.61263157894737,0,1,0,0,1
514,13259.0,205,1,150,0,665.48,4.436533333333333,0,1,0,0,1
515,17222.0,285,1,67,0,1056.61,15.770298507462686,0,1,0,0,1
516,12875.0,170,1,5,0,1002.24,200.448,0,1,0,0,1
517,14984.0,196,1,13,0,941.14,72.39538461538461,0,1,0,0,1
518,15186.0,282,1,29,0,828.39,28.565172413793103,0,1,0,0,1
519,13787.0,172,1,37,0,580.18,15.68054054054054,0,1,0,0,1
520,12644.0,238,1,33,0,572.45,17.346969696969698,0,1,0,0,1
521,12631.0,239,1,123,0,2073.59,16.858455284552846,0,1,0,0,1
522,14420.0,204,1,42,0,848.9,20.211904761904762,0,1,0,0,1
523,15795.0,238,1,46,0,790.53,17.185434782608695,0,1,0,0,1
524,16287.0,184,1,27,0,637.86,23.624444444444446,0,1,0,0,1
525,15198.0,215,1,17,0,285.01,16.76529411764706,0,1,0,0,1
526,13877.0,272,1,13,0,174.26,13.404615384615385,0,1,0,0,1
527,12589.0,221,1,134,0,1731.99,12.925298507462687,0,1,0,0,1
528,14714.0,207,1,68,0,590.8,8.688235294117646,0,1,0,0,1
529,13889.0,190,1,40,0,808.1500000000001,20.203750000000003,0,1,0,0,1
530,17536.0,228,1,10,0,253.55,25.355,0,1,0,0,1
531,13514.0,236,1,7,0,317.4,45.34285714285714,0,1,0,0,1
532,15766.0,251,1,11,0,283.0,25.727272727272727,0,1,0,0,1
533,12454.0,203,1,41,0,4318.96,105.34048780487805,0,1,0,0,1
534,15073.0,208,1,77,0,1265.71,16.437792207792207,0,1,0,0,1
535,15389.0,207,1,3,0,1379.0,459.6666666666667,0,1,0,0,1
536,16430.0,189,1,19,0,712.14,37.48105263157895,0,1,0,0,1
537,17905.0,159,1,132,0,1569.44,11.88969696969697,0,1,0,0,1
538,14820.0,187,1,28,0,652.27,23.295357142857142,0,1,0,0,1
539,15385.0,200,1,4,0,317.4,79.35,0,1,0,0,1
540,13897.0,246,1,19,0,366.89,19.31,0,1,0,0,1
541,15512.0,167,1,30,0,272.78,9.092666666666666,0,1,0,0,1
542,15803.0,253,1,25,0,910.04,36.4016,0,1,0,0,1
543,17163.0,253,1,20,0,265.44,13.272,0,1,0,0,1
544,18101.0,182,1,48,0,293.01,6.104375,0,1,0,0,1
545,16412.0,201,1,83,0,400.85,4.829518072289157,0,1,0,0,1
546,17309.0,189,1,3,0,27.75,9.25,0,1,0,0,1
547,16147.0,208,1,77,0,1317.38,17.10883116883117,0,1,0,0,1
548,14301.0,216,1,29,0,1031.89,35.58241379310345,0,1,0,0,1
549,16895.0,246,1,83,0,751.89,9.058915662650602,0,1,0,0,1
550,13587.0,257,1,12,0,392.8,32.733333333333334,0,1,0,0,1
551,12391.0,272,1,138,0,1536.44,11.133623188405798,0,1,0,0,1
552,16330.0,232,1,62,0,330.99,5.3385483870967745,0,1,0,0,1
553,15325.0,203,1,160,0,1219.02,7.618875,0,1,0,0,1
554,13503.0,287,1,56,0,656.92,11.730714285714285,0,1,0,0,1
555,16774.0,231,1,52,0,578.23,11.119807692307692,0,1,0,0,1
556,13579.0,176,1,51,0,849.95,16.665686274509806,0,1,0,0,1
557,16574.0,231,1,17,0,259.43,15.260588235294119,0,1,0,0,1
558,15774.0,217,1,67,0,825.12,12.315223880597015,0,1,0,0,1
559,13980.0,244,1,29,0,336.08,11.588965517241379,0,1,0,0,1
560,13434.0,193,1,12,0,793.44,66.12,0,1,0,0,1
561,17081.0,203,1,132,0,561.35,4.252651515151515,0,1,0,0,1
562,17259.0,176,1,245,0,1357.74,5.541795918367347,0,1,0,0,1
563,13513.0,248,1,19,0,292.25,15.381578947368421,0,1,0,0,1
564,16406.0,258,1,44,0,176.76,4.017272727272727,0,1,0,0,1
565,15659.0,194,1,7,0,117.6,16.8,0,1,0,0,1
566,17534.0,259,1,58,0,943.27,16.263275862068966,0,1,0,0,1
567,15366.0,165,1,78,0,1575.52,20.198974358974358,0,1,0,0,1
568,15124.0,284,1,9,0,132.6,14.733333333333333,0,1,0,0,1
569,14177.0,189,1,115,0,1196.19,10.401652173913044,0,1,0,0,1
570,17760.0,181,1,46,0,655.09,14.24108695652174,0,1,0,0,1
571,15664.0,166,1,30,0,415.44,13.848,0,1,0,0,1
572,16519.0,173,1,34,0,444.88,13.08470588235294,0,1,0,0,1
573,16177.0,242,1,113,0,1809.66,16.014690265486728,0,1,0,0,1
574,13663.0,188,1,88,0,1824.14,20.728863636363638,0,1,0,0,1
575,17006.0,200,1,86,0,854.54,9.936511627906976,0,1,0,0,1
576,13276.0,205,1,221,0,1327.63,6.00737556561086,0,1,0,0,1
577,17298.0,181,1,41,0,454.1,11.075609756097561,0,1,0,0,1
578,17025.0,180,1,38,0,1313.84,34.57473684210526,0,1,0,0,1
579,15921.0,204,1,58,0,466.08,8.035862068965518,0,1,0,0,1
580,15994.0,219,1,81,0,771.77,9.528024691358025,0,1,0,0,1
581,14400.0,208,1,51,0,1143.3,22.41764705882353,0,1,0,0,1
582,16385.0,174,1,99,0,622.95,6.292424242424243,0,1,0,0,1
583,17349.0,188,1,85,0,741.5,8.723529411764705,0,1,0,0,1
584,13466.0,204,1,41,0,654.3,15.958536585365852,0,1,0,0,1
585,17552.0,179,1,124,0,2427.76,19.578709677419358,0,1,0,0,1
586,17640.0,187,1,63,0,2485.93,39.45920634920635,0,1,0,0,1
587,14947.0,195,1,40,0,758.97,18.97425,0,1,0,0,1
588,13705.0,181,1,66,0,1641.6100000000001,24.87287878787879,0,1,0,0,1
589,18215.0,208,1,78,0,1939.65,24.867307692307694,0,1,0,0,1
590,16601.0,198,1,41,0,439.45,10.71829268292683,0,1,0,0,1
591,16784.0,184,1,157,0,788.93,5.025031847133758,0,1,0,0,1
592,17046.0,252,1,63,0,1264.05,20.064285714285713,0,1,0,0,1
593,14882.0,198,1,59,0,2836.8500000000004,48.08220338983052,0,1,0,0,1
594,15689.0,169,1,21,0,370.43,17.63952380952381,0,1,0,0,1
595,13710.0,231,1,7,0,329.04,47.00571428571429,0,1,0,0,1
596,14265.0,272,1,48,0,843.17,17.566041666666667,0,1,0,0,1
597,13207.0,258,1,5,0,285.6,57.120000000000005,0,1,0,0,1
598,14855.0,282,1,187,0,5874.65,31.41524064171123,0,1,0,0,1
599,13278.0,207,1,63,0,885.47,14.055079365079365,0,1,0,0,1
600,13080.0,209,1,14,0,202.75,14.482142857142858,0,1,0,0,1
601,17608.0,256,1,110,0,305.11,2.773727272727273,0,1,0,0,1
602,16372.0,210,1,237,0,930.68,3.9269198312236284,0,1,0,0,1
603,15639.0,257,1,47,0,603.01,12.83,0,1,0,0,1
604,14624.0,223,1,38,0,588.22,15.479473684210527,0,1,0,0,1
605,16292.0,183,1,48,0,890.56,18.55333333333333,0,1,0,0,1
606,17709.0,278,1,33,0,533.56,16.168484848484848,0,1,0,0,1
607,18262.0,201,1,29,0,428.06,14.760689655172413,0,1,0,0,1
608,16921.0,250,1,35,0,276.88,7.910857142857143,0,1,0,0,1
609,13145.0,179,1,5,0,1100.0,220.0,0,1,0,0,1
610,15886.0,224,1,50,0,871.78,17.4356,0,1,0,0,1
611,12588.0,207,1,38,0,724.08,19.054736842105264,0,1,0,0,1
612,12504.0,225,1,11,0,297.0,27.0,0,1,0,0,1
613,17181.0,181,1,9,0,380.97,42.330000000000005,0,1,0,0,1
614,12844.0,249,1,51,0,322.64,6.3262745098039215,0,1,0,0,1
615,15384.0,167,1,101,0,1675.65,16.59059405940594,0,1,0,0,1
616,14552.0,188,1,99,0,346.21,3.4970707070707068,0,1,0,0,1
617,16117.0,210,1,60,0,417.84,6.9639999999999995,0,1,0,0,1
618,16354.0,187,1,103,0,733.71,7.123398058252428,0,1,0,0,1
619,16648.0,263,1,18,0,382.14,21.23,0,1,0,0,1
620,13238.0,168,1,21,0,397.05,18.90714285714286,0,1,0,0,1
621,12915.0,180,1,72,0,920.85,12.789583333333333,0,1,0,0,1
622,14437.0,173,1,49,0,936.34,19.108979591836736,0,1,0,0,1
623,15488.0,264,1,9,0,340.6,37.84444444444445,0,1,0,0,1
624,17031.0,186,1,28,0,2393.5,85.48214285714286,0,1,0,0,1
625,16614.0,209,1,23,0,673.6,29.286956521739132,0,1,0,0,1
626,17545.0,198,1,133,0,802.58,6.034436090225564,0,1,0,0,1
627,17321.0,202,1,188,0,1040.32,5.533617021276595,0,1,0,0,1
628,13296.0,231,1,48,0,705.11,14.689791666666666,0,1,0,0,1
629,13103.0,245,1,25,0,465.70000000000005,18.628,0,1,0,0,1
630,14014.0,184,1,37,0,1443.03,39.00081081081081,0,1,0,0,1
631,15012.0,181,1,181,0,628.64,3.4731491712707183,0,1,0,0,1
632,16898.0,173,1,165,0,494.94,2.9996363636363634,0,1,0,0,1
633,12923.0,198,1,33,0,612.9,18.57272727272727,0,1,0,0,1
634,16836.0,214,1,31,0,530.5,17.112903225806452,0,1,0,0,1
635,13300.0,195,1,36,0,901.9200000000001,25.053333333333335,0,1,0,0,1
636,17123.0,247,1,34,0,631.87,18.584411764705884,0,1,0,0,1
637,16932.0,231,1,91,0,278.77,3.0634065934065933,0,1,0,0,1
638,16835.0,180,1,87,0,1372.41,15.774827586206898,0,1,0,0,1
639,17382.0,243,1,16,0,836.88,52.305,0,1,0,0,1
640,17785.0,253,1,38,0,271.44,7.143157894736842,0,1,0,0,1
641,13402.0,179,1,74,0,1222.18,16.515945945945948,0,1,0,0,1
642,14847.0,207,1,52,0,1011.2,19.446153846153848,0,1,0,0,1
643,17205.0,223,1,22,0,615.27,27.96681818181818,0,1,0,0,1
644,12802.0,250,1,114,0,1937.84,16.99859649122807,0,1,0,0,1
645,15900.0,221,1,80,0,539.39,6.742375,0,1,0,0,1
646,13602.0,189,1,35,0,596.28,17.036571428571428,0,1,0,0,1
647,14104.0,197,1,122,0,555.37,4.552213114754099,0,1,0,0,1
648,15714.0,261,1,14,0,453.93,32.42357142857143,0,1,0,0,1
649,14902.0,203,1,41,0,686.16,16.73560975609756,0,1,0,0,1
650,17235.0,180,1,80,0,1696.72,21.209,0,1,0,0,1
651,14687.0,207,1,25,0,773.6800000000001,30.947200000000002,0,1,0,0,1
652,18112.0,226,1,37,0,423.27,11.439729729729729,0,1,0,0,1
653,16340.0,247,1,224,0,976.99,4.3615625,0,1,0,0,1
654,15958.0,211,1,67,0,388.64,5.800597014925373,0,1,0,0,1
655,17987.0,183,1,168,0,729.55,4.342559523809523,0,1,0,0,1
656,15872.0,186,1,87,0,434.75,4.997126436781609,0,1,0,0,1
657,15551.0,202,1,124,0,1223.22,9.86467741935484,0,1,0,0,1
658,16048.0,181,1,45,0,1069.28,23.761777777777777,0,1,0,0,1
659,15901.0,259,1,57,0,320.35,5.620175438596491,0,1,0,0,1
660,15016.0,200,1,90,0,452.26,5.025111111111111,0,1,0,0,1
661,14375.0,258,1,141,0,875.31,6.207872340425531,0,1,0,0,1
662,13919.0,232,1,49,0,975.87,19.915714285714287,0,1,0,0,1
663,16134.0,161,1,101,0,1785.43,17.677524752475247,0,1,0,0,1
664,14508.0,184,1,132,0,579.67,4.391439393939393,0,1,0,0,1
665,13277.0,188,1,15,0,264.9,17.66,0,1,0,0,1
666,15247.0,272,1,12,0,611.11,50.92583333333334,0,1,0,0,1
667,15043.0,271,1,49,0,2336.7999999999997,47.68979591836734,0,1,0,0,1
668,16529.0,285,1,99,0,1556.75,15.724747474747474,0,1,0,0,1
669,15264.0,287,1,34,0,450.46000000000004,13.248823529411766,0,1,0,0,1
670,17812.0,176,1,125,0,651.28,5.21024,0,1,0,0,1
671,14020.0,284,1,37,0,570.46,15.417837837837839,0,1,0,0,1
672,17666.0,285,1,26,0,1319.6399999999999,50.755384615384614,0,1,0,0,1
673,18053.0,291,1,14,0,230.7,16.478571428571428,0,1,0,0,1
674,15888.0,208,1,27,0,260.85,9.661111111111111,0,1,0,0,1
675,15678.0,203,1,85,0,1541.19,18.13164705882353,0,1,0,0,1
676,15969.0,233,1,15,0,460.95,30.73,0,1,0,0,1
677,14452.0,203,1,70,0,401.15,5.730714285714285,0,1,0,0,1
678,16650.0,228,1,74,0,1397.69,18.887702702702704,0,1,0,0,1
679,13255.0,181,1,25,0,730.65,29.226,0,1,0,0,1
680,17680.0,191,1,10,0,278.1,27.810000000000002,0,1,0,0,1
681,17339.0,173,1,10,0,120.0,12.0,0,1,0,0,1
682,16861.0,176,1,47,0,728.61,15.502340425531916,0,1,0,0,1
683,14236.0,179,1,40,0,1431.18,35.7795,0,1,0,0,1
684,15142.0,218,1,117,0,2110.23,18.036153846153848,0,1,0,0,1
685,17122.0,196,1,23,0,432.18,18.790434782608695,0,1,0,0,1
686,16278.0,285,1,35,0,518.76,14.821714285714286,0,1,0,0,1
687,16428.0,221,1,136,0,660.28,4.8549999999999995,0,1,0,0,1
688,13617.0,216,1,64,0,719.62,11.2440625,0,1,0,0,1
689,15587.0,159,1,8,0,953.28,119.16,0,1,0,0,1
690,13140.0,174,1,92,0,951.47,10.342065217391305,0,1,0,0,1
691,18154.0,196,1,26,0,533.41,20.51576923076923,0,1,0,0,1
692,14053.0,205,1,5,0,312.05,62.410000000000004,0,1,0,0,1
693,13045.0,209,1,27,0,503.64,18.653333333333332,0,1,0,0,1
694,14722.0,285,1,65,0,325.45,5.006923076923076,0,1,0,0,1
695,15837.0,293,1,28,0,385.03000000000003,13.75107142857143,0,1,0,0,1
696,15652.0,195,1,84,0,1074.1,12.786904761904761,0,1,0,0,1
697,16345.0,290,1,73,0,623.33,8.538767123287672,0,1,0,0,1
698,17248.0,289,1,48,0,227.51,4.739791666666666,0,1,0,0,1
699,16468.0,277,1,43,0,712.62,16.572558139534884,0,1,0,0,1
700,17430.0,173,1,33,0,582.01,17.636666666666667,0,1,0,0,1
701,17513.0,216,1,12,0,645.6,53.800000000000004,0,1,0,0,1
702,15154.0,285,1,103,0,1091.99,10.601844660194175,0,1,0,0,1
703,12851.0,285,1,30,0,148.95,4.965,0,1,0,0,1
704,12519.0,272,1,24,0,354.35,14.764583333333334,0,1,0,0,1
705,15322.0,284,1,41,0,711.18,17.345853658536583,0,1,0,0,1
706,12450.0,206,1,32,0,469.07,14.6584375,0,1,0,0,1
707,15683.0,281,1,16,0,330.79,20.674375,0,1,0,0,1
708,15677.0,229,1,39,0,648.4,16.625641025641023,0,1,0,0,1
709,14908.0,270,1,5,0,104.10000000000001,20.82,0,1,0,0,1
710,13992.0,187,1,6,0,142.7,23.78333333333333,0,1,0,0,1
711,16239.0,189,1,16,0,1078.0,67.375,0,1,0,0,1
712,12808.0,176,1,33,0,551.85,16.722727272727273,0,1,0,0,1
713,14753.0,268,1,18,0,306.36,17.02,0,1,0,0,1
714,14968.0,266,1,48,0,357.4,7.445833333333333,0,1,0,0,1
715,18255.0,263,1,13,0,199.85,15.373076923076923,0,1,0,0,1
716,14708.0,168,1,38,0,1475.27,38.8228947368421,0,1,0,0,1
717,15006.0,261,1,63,0,323.05,5.127777777777778,0,1,0,0,1
718,14381.0,258,1,58,0,428.65999999999997,7.390689655172413,0,1,0,0,1
719,17403.0,258,1,13,0,118.95,9.15,0,1,0,0,1
720,16589.0,258,1,11,0,153.12,13.92,0,1,0,0,1
721,15748.0,256,1,16,0,465.45000000000005,29.090625000000003,0,1,0,0,1
722,13067.0,217,1,17,0,393.05,23.120588235294118,0,1,0,0,1
723,15870.0,204,1,71,0,508.52,7.16225352112676,0,1,0,0,1
724,15462.0,253,1,30,0,502.45,16.74833333333333,0,1,0,0,1
725,14716.0,252,1,45,0,235.77,5.239333333333334,0,1,0,0,1
726,17480.0,252,1,25,0,390.21,15.6084,0,1,0,0,1
727,15041.0,252,1,40,0,113.67,2.84175,0,1,0,0,1
728,15728.0,187,1,12,0,544.6,45.38333333333333,0,1,0,0,1
729,14126.0,252,1,28,0,466.33000000000004,16.654642857142857,0,1,0,0,1
730,13519.0,250,1,11,0,220.46,20.041818181818183,0,1,0,0,1
731,16856.0,225,1,17,0,323.09000000000003,19.00529411764706,0,1,0,0,1
732,18193.0,174,1,56,0,921.89,16.46232142857143,0,1,0,0,1
733,16298.0,205,1,22,0,481.8,21.900000000000002,0,1,0,0,1
734,16140.0,179,1,43,0,956.5600000000001,22.24558139534884,0,1,0,0,1
735,14806.0,246,1,9,0,110.03999999999999,12.226666666666667,0,1,0,0,1
736,15469.0,235,1,20,0,329.90000000000003,16.495,0,1,0,0,1
737,16211.0,229,1,13,0,543.5699999999999,41.81307692307692,0,1,0,0,1
738,16362.0,238,1,14,0,189.67,13.547857142857142,0,1,0,0,1
739,16198.0,245,1,18,0,629.36,34.964444444444446,0,1,0,0,1
740,13927.0,221,1,23,0,340.97,14.824782608695653,0,1,0,0,1
741,14891.0,224,1,30,0,552.35,18.41166666666667,0,1,0,0,1
